library,real_time_solo_len,real_time_solo_median,real_time_solo_average,real_time_solo_std,real_time_solo_max,real_time_full_median,real_time_full_average,real_time_full_std,real_time_full_max,real_time_constant_median,real_time_constant_average,real_time_constant_std,real_time_constant_max
cltk,7.0,2.479,2.527857142857143,0.10702870109060882,2.7030000000000003,6.189,6.178857142857143,0.09770777616858103,6.297999999999999,0.84,0.8342857142857142,0.05514439918890007,0.9059999999999999
cluster,4.0,0.9305000000000001,0.9097500000000001,0.04994914080008455,0.9420000000000001,0.8899999999999999,0.9275,0.08928792378218534,1.06,0.7825,0.78225,0.014174507634012094,0.799
clustergrammer,4.0,1.5990000000000002,1.6099999999999999,0.060898823196073947,1.685,1.6495000000000002,1.63325,0.07707734210951143,1.706,0.768,0.765,0.0442944691807002,0.816
clustergrammer2,4.0,1.8904999999999998,1.9032499999999999,0.17087885572338474,2.124,12.349499999999999,12.3255,0.36971565650735666,12.665999999999999,1.3025,1.27325,0.08066959361081064,1.3319999999999999
clustergrammer_widget,4.0,2.327,2.30975,0.050460380497970955,2.3480000000000003,12.5055,12.5365,0.1585023659129419,12.74,1.2255,1.20625,0.04893788580094836,1.24
clustergrammer_widget2,1.0,1.81,1.81,,1.81,12.212,12.212,,12.212,1.273,1.273,,1.273
clustering-geodata-cubes,4.0,1.208,1.21275,0.04398010914038298,1.27,26.485,27.946499999999997,3.577622814104358,33.236,1.063,1.05825,0.0546526913030517,1.1159999999999999
clyent,4.0,1.5444999999999998,1.5365,0.0431779264593998,1.575,1.5185,1.5067499999999998,0.026612966764342612,1.5230000000000001,0.78,0.7775000000000001,0.03442382895611702,0.8170000000000001
cm,4.0,1.6435,1.6262500000000002,0.04961434604359249,1.6640000000000001,1.6455,1.6422499999999998,0.027207535720825512,1.672,0.7785,0.7735,0.02142428528562852,0.7909999999999999
cma,4.0,1.1099999999999999,1.09475,0.03993640778370874,1.122,1.0470000000000002,1.0282499999999999,0.05563796665347623,1.069,0.7955000000000001,0.7947500000000001,0.02286737122335374,0.815
cmake,4.0,2.2635,2.28275,0.08234227346873532,2.399,2.232,2.222,0.08689073598491381,2.3169999999999997,0.748,0.75025,0.04800954766155024,0.8109999999999999
cmath,7.0,0.774,0.7674285714285715,0.04711637062584916,0.8170000000000001,0.752,0.7537142857142857,0.02066973863497301,0.787,0.775,0.7670000000000001,0.0275680975041804,0.7959999999999999
cmd2,1.0,1.274,1.274,,1.274,2.753,2.753,,2.753,0.8029999999999999,0.8029999999999999,,0.8029999999999999
cmdstanpy,4.0,0.974,0.97875,0.044880396611438264,1.035,6.747,6.6735,0.2204623928625167,6.849,0.839,0.8390000000000001,0.008205689083394136,0.8490000000000001
cmocean,4.0,0.906,0.9067500000000001,0.04663600182977373,0.951,0.9319999999999999,0.9335,0.05007660797884243,0.986,0.783,0.7899999999999999,0.024426761280748346,0.823
cn2an,7.0,0.9,0.9044285714285716,0.023027933348125626,0.929,1.202,1.1942857142857142,0.027170537264435888,1.23,0.7829999999999999,0.7877142857142857,0.031079008380332247,0.83
coast,4.0,1.41,1.40225,0.04441752657078805,1.445,25.615499999999997,25.326,0.7079703383617125,25.796999999999997,1.184,1.18225,0.019906029237394325,1.204
cobra,4.0,1.6545,1.6582499999999998,0.0902491920554786,1.755,21.8335,21.850749999999998,0.3718210815253304,22.235,1.036,1.0290000000000001,0.02615339366124394,1.05
cobras-ts,7.0,0.997,1.0054285714285716,0.06228926376954845,1.089,17.57,17.643428571428572,0.3311006177095099,18.313,0.82,0.8281428571428571,0.05404451428044778,0.909
coco,7.0,3.133,3.1295714285714284,0.09422642435972536,3.266,3.26,3.216142857142857,0.1616090226146924,3.472,3.141,3.148571428571429,0.05183582140713487,3.21
coconlp,1.0,8.39,8.39,,8.39,31.87,31.87,,31.87,0.825,0.825,,0.825
coconut,1.0,13.091,13.091,,13.091,13.17,13.17,,13.17,12.718,12.718,,12.718
codacy-coverage,7.0,0.953,0.9337142857142856,0.056694250989303065,0.996,1.777,1.7991428571428572,0.06818706761898619,1.879,0.794,0.8034285714285714,0.04862392121462146,0.867
code4th-datasource-air4thai,7.0,0.878,0.8747142857142858,0.04513577400730046,0.927,0.897,0.891,0.03655589327773747,0.943,0.784,0.7742857142857142,0.031883717295375556,0.802
codecov,4.0,1.005,0.97625,0.07781334504226552,1.032,2.452,2.4314999999999998,0.10357123152690612,2.53,0.8005,0.808,0.03416626016018341,0.8540000000000001
codespell,4.0,0.9824999999999999,0.9835,0.025670995305986804,1.015,0.929,0.9305,0.03792536530256944,0.9690000000000001,0.7975,0.8069999999999999,0.03418576701884375,0.853
codicefiscale,1.0,1.712,1.712,,1.712,1.7269999999999999,1.7269999999999999,,1.7269999999999999,0.7909999999999999,0.7909999999999999,,0.7909999999999999
coffea,4.0,2.065,2.07275,0.10663450035831123,2.197,31.369,31.3555,0.598079983502763,32.025,1.7225000000000001,1.716,0.03293427798915077,1.746
cogapp,7.0,0.8909999999999999,0.8927142857142857,0.040664129507115086,0.946,0.898,0.9039999999999999,0.035057096285916196,0.95,0.7859999999999999,0.7878571428571428,0.02765518981691368,0.8270000000000001
cognitive_face,4.0,1.0165000000000002,1.013,0.061454590281497,1.084,2.001,1.9827499999999998,0.12086735153326839,2.0869999999999997,0.8325,0.8335000000000001,0.02145538005567207,0.857
coincurve,1.0,1.083,1.083,,1.083,1.915,1.915,,1.915,0.757,0.757,,0.757
coinmetrics,7.0,0.9520000000000001,0.9297142857142857,0.04981871899100539,0.96,2.112,2.0945714285714283,0.11935640904849805,2.24,0.83,0.8187142857142857,0.03254081685982638,0.85
coinor.grumpy,4.0,1.0265,1.03,0.030276503540974855,1.064,2.846,2.8705000000000003,0.09296773633901179,2.995,0.8230000000000001,0.82325,0.006238322424070933,0.83
collatex,4.0,1.0154999999999998,1.005,0.04496665431183419,1.047,2.721,2.6660000000000004,0.1615384371184352,2.787,0.861,0.8620000000000001,0.052580097628919145,0.91
collections,4.0,0.7859999999999999,0.7789999999999999,0.030681155997343577,0.805,0.81,0.81725,0.022499999999999996,0.85,0.7825,0.7907500000000001,0.023443193752842904,0.825
color_matcher,1.0,1.0190000000000001,1.0190000000000001,,1.0190000000000001,4.755,4.755,,4.755,0.809,0.809,,0.809
colorama,4.0,0.9195,0.9135,0.03301009946465877,0.945,0.9275,0.9225,0.03938273733503042,0.965,0.7625,0.7597499999999999,0.010372238588334377,0.769
colorcet,4.0,1.234,1.2485,0.0543966910758365,1.3259999999999998,1.51,1.5122499999999999,0.06539813962695475,1.5819999999999999,0.8175,0.8122499999999999,0.026449637678677838,0.835
coloredlogs,4.0,1.003,1.00275,0.04043410276816672,1.051,1.129,1.12875,0.03839596332949596,1.162,0.8089999999999999,0.8092499999999999,0.011500000000000015,0.823
colorednoise,7.0,1.626,1.5947142857142858,0.07645415682118333,1.699,3.8510000000000004,3.8282857142857147,0.07923743703939079,3.932,0.774,0.7604285714285715,0.034760404403368445,0.812
colorful,4.0,0.9085,0.91975,0.028453177912727688,0.9620000000000001,0.9435,0.93925,0.03162672920173689,0.973,0.7829999999999999,0.78475,0.025824729750118774,0.8170000000000001
colorgram.py,7.0,0.88,0.8854285714285713,0.05267781678232668,0.987,1.8430000000000002,1.8145714285714287,0.05224894621858301,1.851,0.743,0.7524285714285714,0.04540872582392485,0.799
colorlog,4.0,0.9169999999999999,0.9199999999999999,0.015874507866387517,0.941,0.931,0.91775,0.03138338201447811,0.938,0.788,0.78325,0.028063915146203877,0.807
colorlover,4.0,0.88,0.8802500000000001,0.018821530224718733,0.903,0.8559999999999999,0.8495,0.04819751030914358,0.893,0.7775,0.7675000000000001,0.03618931702404268,0.799
colormap,4.0,1.5389999999999997,1.5414999999999999,0.04155718951036034,1.587,1.636,1.6144999999999998,0.08877499647986481,1.689,0.77,0.76,0.03692334401612795,0.789
colormath,4.0,1.6095000000000002,1.6252499999999999,0.08286283847419183,1.74,4.7905,4.906499999999999,0.3294424583039244,5.377999999999999,0.8234999999999999,0.872,0.10668020747386397,1.031
colorspacious,7.0,0.9259999999999999,0.9162857142857143,0.04294847411225956,0.9670000000000001,3.228,3.2118571428571427,0.07771192223296815,3.342,0.773,0.7738571428571428,0.028562379519387407,0.81
colossus,4.0,1.0205,1.01575,0.03957587649060992,1.0590000000000002,1.0305,1.033,0.012247448713915969,1.05,0.7894999999999999,0.7825,0.028664728616658263,0.809
colour,4.0,0.9039999999999999,0.9055,0.020550750189064493,0.932,0.8645,0.8644999999999999,0.022634781495153317,0.892,0.7855,0.775,0.03329664647778605,0.8009999999999999
combo,4.0,1.7430000000000003,1.7395000000000003,0.04446346815083148,1.79,21.3185,22.0125,1.8257992770291032,24.715,0.8554999999999999,0.85625,0.0179141471096635,0.875
comet_ml,4.0,1.4215,1.3925,0.09065134674491421,1.465,7.1815,7.12275,0.2162951301655527,7.31,0.9524999999999999,0.9552499999999999,0.02544765870042537,0.988
commonmark,4.0,0.9279999999999999,0.9387500000000001,0.02714620906621525,0.9790000000000001,0.968,0.9572499999999999,0.030313638294778615,0.98,0.8075,0.7979999999999999,0.0346121365997536,0.826
community,4.0,1.7425,1.73575,0.047821717521087284,1.786,4.02,3.9842500000000003,0.13809507594407563,4.109,0.8645,0.86175,0.04340026881637181,0.907
compartor,4.0,1.062,1.04,0.05794825277780171,1.081,11.2325,11.27,0.21529050141610953,11.561,0.91,0.91275,0.029500000000000026,0.95
compile,4.0,1.5979999999999999,1.5835000000000001,0.052545218621678616,1.629,1.5499999999999998,1.569,0.056821357487010664,1.652,0.7889999999999999,0.78975,0.012606215398233724,0.8029999999999999
composeml,4.0,1.0434999999999999,1.09575,0.10685309229654216,1.256,12.361,12.42675,0.1527140574188666,12.652999999999999,0.8765000000000001,0.8574999999999999,0.047486840282335116,0.889
comtypes,4.0,5.367,5.42075,0.16649799798596165,5.659,5.29,5.312250000000001,0.07942449244408213,5.426,0.7605,0.7547499999999999,0.02854674529025445,0.7829999999999999
conda,4.0,2.1345,2.15625,0.07141136697566643,2.2569999999999997,3.657,3.6824999999999997,0.06880649194177343,3.784,2.1515000000000004,2.1597500000000003,0.101058976180578,2.279
conda-build,4.0,2.203,2.2165,0.03586548944784323,2.2680000000000002,4.026,3.989,0.1501621345967974,4.125,2.1875,2.1845,0.048294237061302876,2.2319999999999998
conda-package-handling,4.0,0.7885,0.77175,0.039024564913226964,0.7959999999999999,0.7925,0.78225,0.044169182318293726,0.8240000000000001,0.796,0.7922499999999999,0.014522970311429618,0.805
conda-verify,4.0,0.7355,0.724,0.059368903195752866,0.779,0.7424999999999999,0.7350000000000001,0.08791283561953092,0.8220000000000001,0.7775000000000001,0.768,0.02721519183593362,0.789
configargparse,4.0,0.899,0.9065,0.02479919353527445,0.941,0.9055,0.9037499999999999,0.015326991442115048,0.9179999999999999,0.775,0.768,0.028913664589601942,0.795
configobj,4.0,1.572,1.55725,0.08241510783830847,1.639,1.6855,1.6612500000000001,0.06591598187592039,1.71,0.773,0.7722500000000001,0.03468308905888669,0.813
configparser,4.0,0.9410000000000001,0.9377500000000001,0.022954665466232985,0.9590000000000001,0.9239999999999999,0.92425,0.053891093883869215,0.9890000000000001,0.75,0.7617499999999999,0.041907636535600534,0.82
configparser2,4.0,1.6075,1.60425,0.07168623763782463,1.686,1.6239999999999999,1.61825,0.06924533678643399,1.679,0.7330000000000001,0.7342500000000001,0.040177730149922604,0.782
configspace,1.0,1.2009999999999998,1.2009999999999998,,1.2009999999999998,4.5680000000000005,4.5680000000000005,,4.5680000000000005,0.8370000000000001,0.8370000000000001,,0.8370000000000001
confundo,1.0,0.731,0.731,,0.731,0.8240000000000001,0.8240000000000001,,0.8240000000000001,0.8,0.8,,0.8
confuse,4.0,0.927,0.9165,0.03259345537578566,0.943,1.129,1.142,0.03938696908031047,1.197,0.798,0.7825,0.04241462012089701,0.8140000000000001
conllu,1.0,0.986,0.986,,0.986,0.935,0.935,,0.935,0.764,0.764,,0.764
connexion,1.0,1.321,1.321,,1.321,4.881,4.881,,4.881,1.004,1.004,,1.004
console,7.0,0.94,0.9438571428571427,0.030525555258005106,0.986,1.0170000000000001,1.0151428571428571,0.03217363605722643,1.072,0.8,0.7869999999999999,0.049013603553843425,0.851
console-progressbar,7.0,2.3080000000000003,2.298428571428571,0.05942742672890225,2.379,2.359,2.3685714285714283,0.062195544167453945,2.487,0.731,0.731,0.051192447359612175,0.816
constantly,4.0,0.8784999999999998,0.8864999999999998,0.039127995093027654,0.941,0.895,0.8855,0.028769196489764323,0.907,0.7849999999999999,0.78125,0.028546745290254437,0.807
contentful,7.0,1.679,1.6575714285714287,0.05196106601054663,1.703,2.795,2.7797142857142854,0.09115502232591528,2.9019999999999997,0.755,0.769,0.05580322571321477,0.86
contextily,4.0,1.1225,1.1247500000000001,0.04708414453578472,1.18,9.587,9.571250000000001,0.3043609425227435,9.844,1.0045000000000002,1.00625,0.03848268008684773,1.055
contextlib2,4.0,0.8865000000000001,0.8875000000000001,0.05356926979777371,0.9540000000000001,0.8855,0.88025,0.035817826101909936,0.9179999999999999,0.7729999999999999,0.7699999999999999,0.029698484809834988,0.8029999999999999
contexttimer,7.0,1.598,1.6014285714285712,0.0365506823596002,1.6640000000000001,1.588,1.5637142857142858,0.07072178892372163,1.64,0.805,0.7828571428571429,0.05133364254699696,0.8140000000000001
contextvars,4.0,1.5755,1.5614999999999999,0.06592167069080287,1.62,1.706,1.6955,0.0583638015668386,1.7519999999999998,0.7609999999999999,0.75,0.044504681401698214,0.7909999999999999
continuum_mechanics,7.0,0.93,0.9351428571428572,0.058259272713816604,1.047,15.86,15.968857142857143,0.3777192204850183,16.479,0.779,0.7781428571428571,0.045326329991255535,0.826
contractions,4.0,1.787,1.7897499999999997,0.04011130347753202,1.834,1.7725,1.77375,0.036068222394050234,1.819,1.79,1.79625,0.04090130397269342,1.845
contrailonlinecaclient,4.0,1.0445,1.0325,0.06794360406494007,1.09,3.6129999999999995,3.5917499999999998,0.07512822372450977,3.657,0.905,0.90025,0.01090489186863706,0.907
control,4.0,1.8755000000000002,1.87975,0.027402858731648147,1.912,9.722999999999999,9.772,0.16195266798255128,10.0,0.773,0.76325,0.03051092700438095,0.7879999999999999
controller-manager,7.0,0.7759999999999999,0.7668571428571429,0.04591814663590194,0.815,0.8009999999999999,0.7939999999999999,0.05313191131514094,0.8590000000000001,0.7609999999999999,0.7551428571428572,0.03892483599378239,0.816
controller-manager-msgs,1.0,0.7809999999999999,0.7809999999999999,,0.7809999999999999,0.8370000000000001,0.8370000000000001,,0.8370000000000001,0.784,0.784,,0.784
convertdate,4.0,0.9635,0.989,0.08360621986431387,1.1059999999999999,2.8235,2.8209999999999997,0.07560864148142517,2.908,0.7855000000000001,0.79125,0.013275918047351735,0.8109999999999999
cookiecutter,4.0,1.1055000000000001,1.10225,0.015326991442114945,1.1159999999999999,3.5184999999999995,3.4465,0.15824137680560446,3.5389999999999997,0.889,0.8812500000000001,0.043115155881275284,0.925
cookies,4.0,0.916,0.8975000000000001,0.05868276294336065,0.9440000000000001,0.9275,0.9435,0.050069951068480174,1.016,0.7875000000000001,0.787,0.015556349186104036,0.8029999999999999
coolbox,4.0,5.5595,5.51775,0.14459685335442143,5.632000000000001,27.122500000000002,27.13375,0.75307608070721,28.065,1.5350000000000001,1.54325,0.027415020213987357,1.581
cooler,4.0,3.6254999999999997,3.753,0.2968692192419641,4.192,10.5565,10.530000000000001,0.09156782549927946,10.605,3.8329999999999997,3.862,0.14430985182354458,4.041
coolprop,4.0,1.279,1.2610000000000001,0.07652450587883591,1.3330000000000002,1.2965,1.328,0.08265188039804852,1.45,0.7935000000000001,0.7887500000000001,0.030696090956341612,0.82
copulas,7.0,1.155,1.1378571428571427,0.026916095379460058,1.159,11.970999999999998,12.086428571428572,0.5012862978188741,13.093,0.855,0.8545714285714284,0.05798234542472716,0.9279999999999999
copy,1.0,0.738,0.738,,0.738,0.8440000000000001,0.8440000000000001,,0.8440000000000001,0.8290000000000001,0.8290000000000001,,0.8290000000000001
coq-jupyter,4.0,1.061,1.0582500000000001,0.018962682651284573,1.075,6.726000000000001,6.7165,0.17335993385631723,6.909,0.9035,0.9079999999999999,0.05888406688853384,0.978
coremltools,1.0,2.076,2.076,,2.076,15.860999999999999,15.860999999999999,,15.860999999999999,0.909,0.909,,0.909
corner,4.0,1.009,1.011,0.017606816861659026,1.034,5.9645,5.94825,0.07933630946798555,6.021,0.8500000000000001,0.84275,0.043896658946515135,0.883
corpy,7.0,3.173,3.1151428571428568,0.09584262894875933,3.2060000000000004,8.1,8.165000000000001,0.2514312364577368,8.668,3.108,3.129714285714286,0.07275693388654746,3.217
cos-python-sdk-v5,4.0,1.0735000000000001,1.0707499999999999,0.03553753883806072,1.111,4.119,4.15175,0.09593183343742911,4.29,0.8394999999999999,0.82975,0.026030430909482295,0.848
counter,7.0,1.6130000000000002,1.6090000000000002,0.054178716608400186,1.692,1.584,1.5752857142857142,0.067274844941514,1.666,0.757,0.7627142857142858,0.025104543318652438,0.81
countries,1.0,1.551,1.551,,1.551,4.482,4.482,,4.482,0.82,0.82,,0.82
country-bounding-boxes,4.0,1.698,1.69325,0.02867490191787936,1.72,1.7775,1.79725,0.059673416750397903,1.8840000000000001,0.73,0.74,0.055208694967369,0.816
country-converter,4.0,1.6524999999999999,1.65325,0.04883560859318399,1.6980000000000002,7.245,7.2395,0.1750247601531477,7.425,0.7690000000000001,0.757,0.061800755119442746,0.816
country_converter,4.0,1.5715000000000001,1.60625,0.08505831333071841,1.732,7.1955,7.228,0.10675517161555545,7.381,0.745,0.7374999999999999,0.035416568627315306,0.77
countrygroups,7.0,0.902,0.8854285714285715,0.03403849361559717,0.92,0.996,0.9915714285714285,0.06370467576470124,1.092,0.787,0.7718571428571429,0.03239047479032776,0.7979999999999999
countryinfo,4.0,0.9935,1.00525,0.05812271500884997,1.0859999999999999,1.014,1.0165,0.05399073994677237,1.085,0.7755,0.7757499999999999,0.022896506283710656,0.8
coverage,4.0,1.5034999999999998,1.4935,0.0392640632979658,1.5290000000000001,1.5335,1.50625,0.08462219960900733,1.5730000000000002,0.7669999999999999,0.7535000000000001,0.03400490160746441,0.777
coveralls,4.0,0.937,0.9412500000000001,0.04798176737053358,1.002,3.3045,3.2909999999999995,0.09568350606731205,3.38,0.8145,0.7987500000000001,0.04675735236302413,0.8340000000000001
covid,4.0,3.6505,3.6470000000000002,0.0818005704951581,3.72,5.859500000000001,5.869,0.06604543890383324,5.952999999999999,0.8835000000000001,0.88575,0.029330018752124893,0.9179999999999999
covid19py,1.0,1.5330000000000001,1.5330000000000001,,1.5330000000000001,1.6540000000000001,1.6540000000000001,,1.6540000000000001,0.759,0.759,,0.759
covidify,1.0,1.367,1.367,,1.367,24.866999999999997,24.866999999999997,,24.866999999999997,1.172,1.172,,1.172
cowpoke,4.0,0.8605,0.8725,0.034645827069552396,0.9229999999999999,0.899,0.857,0.09084785816591022,0.909,0.7849999999999999,0.77825,0.030901725949640215,0.807
cowsay,7.0,0.8740000000000001,0.8730000000000001,0.022181073012818804,0.9009999999999999,0.8959999999999999,0.8887142857142857,0.03074472467331748,0.929,0.794,0.7907142857142857,0.01727921955909553,0.812
cpickle,7.0,0.7170000000000001,0.7371428571428572,0.04040803786141465,0.782,0.785,0.7695714285714285,0.05686491930548259,0.848,0.764,0.7507142857142857,0.036636567732773434,0.797
cplex,1.0,2.222,2.222,,2.222,2.625,2.625,,2.625,0.7020000000000001,0.7020000000000001,,0.7020000000000001
cpplint,7.0,0.9840000000000001,0.9954285714285714,0.025857669029111047,1.038,0.9840000000000001,0.9732857142857142,0.014738999126063324,0.985,0.799,0.8038571428571428,0.015983622570499817,0.8340000000000001
cppyy,7.0,52.668,52.285000000000004,1.7666064455144908,54.34,55.855,56.01985714285714,1.0660433744414275,57.483999999999995,49.925,50.68628571428571,1.6964104961443054,53.345
